0;48.0;26.0;18.0;4.0;5.0;
0;181.0;-68.0;29.0;3.0;4.0;
1;268.2901744067207;111.95697377899516;47.0;4.0;0.0;
1;268.11286007059846;40.53849946298902;12.0;3.0;0.0;
1;182.55322331860864;168.83303298839098;11.0;4.0;0.0;
1;-5.831036184889154;34.014377745186735;23.0;3.0;0.0;
1;101.99902245658826;-55.04420555657769;9.0;4.0;0.0;
1;293.99098010759883;210.13400905321447;19.0;4.0;0.0;
1;199.15113815615211;71.47138523473215;35.0;4.0;0.0;
1;174.2829074800792;63.30302201048123;44.0;4.0;0.0;
1;86.3312341275531;-4.74347307136865;15.0;4.0;0.0;
1;141.66012624094094;-87.05952893297929;36.0;4.0;0.0;
1;212.2711019834265;239.03744937037982;36.0;4.0;0.0;
1;185.29956054938907;-50.95407729102506;21.0;4.0;0.0;
1;25.6764628751348;-71.26352326678682;30.0;2.0;0.0;
1;55.0149569163168;212.99988813907072;24.0;2.0;0.0;
1;91.92299758337732;20.997030906158013;49.0;4.0;0.0;
1;61.20932731237784;237.6122390881415;19.0;2.0;0.0;
1;265.5797448663295;164.81479806698627;48.0;3.0;0.0;
1;53.918517749694104;56.395379745936594;15.0;3.0;0.0;
1;71.38232571534368;221.78643402652372;45.0;4.0;0.0;
1;199.9930946648999;219.11731575575058;40.0;3.0;0.0;
1;252.74251422400667;169.6698302972752;25.0;4.0;0.0;
1;204.5769291829084;239.183205828921;9.0;4.0;0.0;
1;248.35108872496738;184.76086408584948;48.0;4.0;0.0;
1;69.82215551580903;-2.9840586056952327;1.0;2.0;0.0;
1;295.1119260474096;182.99371653901466;27.0;2.0;0.0;
1;76.77527003594064;-78.0255789189196;10.0;2.0;0.0;
1;220.96379509839812;80.00065561236379;1.0;4.0;0.0;
1;41.53078728568778;219.84750507806868;27.0;4.0;0.0;
1;305.0837698632562;52.59934761136065;41.0;3.0;0.0;
1;279.17901043224487;105.98384717570744;37.0;3.0;0.0;
1;2.703912649617956;-91.28971345098768;22.0;3.0;1.0;
1;246.05451522480482;5.325666301410105;7.0;4.0;1.0;
1;47.188298425713;198.98211185863627;34.0;2.0;1.0;
1;132.33817576988818;121.25034095187418;42.0;2.0;1.0;
1;225.4423785637443;39.74725987739433;26.142662464990853;2.0;1.0;
1;119.64466194481466;-69.23553222637722;47.0;3.0;1.0;
1;229.0508727784962;11.314892866544287;12.0;2.0;1.0;
1;77.18149076573309;137.4255066289157;5.0;4.0;1.0;
1;236.50055723859018;187.86634688668877;14.0;4.0;1.0;
1;57.72558575574841;-35.31186824586057;4.0;4.0;1.0;
1;119.79228044698664;151.0625294165893;32.023812180286534;2.0;2.0;
1;16.399944165018077;89.9083874199389;8.088050549623205;2.0;2.0;
1;131.78067818129767;-41.50848982385982;20.167331975591644;2.0;2.0;
1;66.87848988444027;89.71828312557439;26.048227498568842;3.0;2.0;
1;88.00393237469613;237.03043962572264;26.00047112817332;4.0;2.0;
1;286.23516391814167;-34.443340363214176;27.675722623883466;2.0;2.0;
1;107.87800160590349;250.05563794347816;3.694554918128155;2.0;2.0;
1;202.14766911213445;4.342365576134055;39.07211011127407;4.0;2.0;
1;162.0738360866221;-79.82881366339605;47.017531949388456;4.0;2.0;
1;8.394147196329536;-91.08618376583648;6.9020822906479244;3.0;2.0;
1;133.25842456672694;-92.40085184778451;36.2422149150262;3.0;2.0;
1;268.1496131067277;-13.51436108939819;10.797522889540042;3.0;2.0;
1;60.71811676866392;8.346463769545572;30.297552678576576;2.0;2.0;
1;233.2988739925088;-64.37574242025764;31.393996736610802;2.0;2.0;
1;304.8067291517466;244.0205189828772;0.9428745563561658;3.0;2.0;
1;219.7113491229202;41.33077322396958;22.315298463996896;4.0;2.0;
1;66.29077139064839;-31.325856888798878;1.3210426640793425;4.0;2.0;
1;12.359970575940498;103.9175439071439;27.070687255436592;3.0;2.0;
1;275.9542019779875;223.64548783963383;25.066070843515284;4.0;2.0;
1;257.90398706163705;248.2567854962629;27.33787182728591;4.0;2.0;
1;57.26962667441984;-58.37488016014613;33.26752021033863;2.0;6.0;
1;222.60486123030466;92.08388483831023;4.932188767849548;2.0;4.0;
1;88.39108888469406;132.8822712670053;39.087207893495886;3.0;3.0;
1;-1.6865434140764253;7.92819856098587;10.053115887715588;3.0;7.0;
1;238.12798489730798;153.9907022278497;2.9538593260267816;4.0;6.0;
1;157.95933025228973;242.68518465451675;41.0517187812313;4.0;3.0;
1;89.38407002337465;-72.10954733235785;7.755901118736753;4.0;6.0;
1;78.6141409412124;12.10539951748288;9.774605316318953;3.0;3.0;
1;199.61467076714194;-45.89337209997317;8.768898997634034;3.0;4.0;
1;213.09799561564992;187.7585619614967;28.35581011348851;3.0;5.0;
1;230.7121150908001;58.332549093213345;42.31324562900216;4.0;4.0;
1;101.48526521621068;160.85392154748766;22.13792183901481;3.0;7.0;
1;182.05507815068012;207.42634754359597;38.09711896166364;2.0;5.0;
1;306.0890305019072;53.59584909575133;7.917558383449436;4.0;3.0;
1;162.30191232131477;139.21014398809905;48.31551983437526;2.0;5.0;
1;56.77952299481378;227.05050321783878;20.02591616625054;2.0;7.0;
1;90.2820577998162;36.65394096125701;30.297999560717297;3.0;3.0;
1;99.07127429192387;58.16524690685377;41.01632656074995;3.0;4.0;
1;102.9938163471129;64.98566342105872;20.000121894958575;3.0;5.0;
1;293.1140961835213;-17.61482813975641;21.7415100272255;4.0;4.0;
1;-5.763006746706307;-20.450539584541566;28.198796249548522;2.0;6.0;
1;143.3838335935881;-3.1100954863957355;11.753541628058588;4.0;3.0;
1;105.8441841028705;74.63874639306417;24.080643030331757;2.0;6.0;
1;79.6170619726687;-18.887828175140257;3.7448145798625463;2.0;4.0;
1;30.453167762051663;20.125259265069584;37.17218080473171;3.0;3.0;
1;258.14756639876276;23.80549376787418;22.514691560813244;3.0;7.0;
1;84.65829949270918;165.80183337281926;32.2737963331333;3.0;7.0;
1;300.07889087592804;-12.689436493844838;20.76524845006688;3.0;5.0;
1;158.17603457634567;172.2480367229924;22.490530899200632;4.0;5.0;
1;173.30227231016272;-7.299192416596881;32.35385746034365;2.0;3.0;
1;247.56546355165196;-23.426778698372658;46.30530912312186;3.0;4.0;
1;183.61219038289207;76.10087721750105;8.797066703397567;4.0;6.0;
1;306.8400361374589;245.3560185381734;40.25186937002645;2.0;5.0;
1;98.31216686536813;145.90602901033236;34.054631658417144;2.0;4.0;
1;244.19228462398632;-51.549554608746405;12.786492146850073;2.0;7.0;
1;228.61765144279093;98.11353849033972;21.739240392907654;2.0;7.0;
1;152.05444267713582;200.28463929799932;3.8421968973295972;2.0;6.0;
1;109.39170780953569;11.908160602779153;6.852320240017267;3.0;7.0;
1;47.107532267317914;26.204431715133513;17.597869399362754;4.0;5.0;
1;180.87969991908327;-68.2789114522103;28.047248042585387;3.0;4.0;
2;268.58034881344145;112.91394755799033;47.0;4.0;0.0;
2;267.2257201411969;40.076998925978046;12.0;3.0;0.0;
2;183.1064466372173;169.66606597678197;11.0;4.0;0.0;
2;-5.662072369778308;33.02875549037347;23.0;3.0;0.0;
2;102.99804491317653;-55.088411113155374;9.0;4.0;0.0;
2;294.98196021519766;210.26801810642894;19.0;4.0;0.0;
2;198.30227631230423;70.9427704694643;35.0;4.0;0.0;
2;173.56581496015838;62.60604402096246;44.0;4.0;0.0;
2;85.6624682551062;-5.486946142737301;15.0;4.0;0.0;
2;141.32025248188188;-86.11905786595858;36.0;4.0;0.0;
2;212.54220396685298;238.07489874075964;36.0;4.0;0.0;
2;185.59912109877814;-51.908154582050116;21.0;4.0;0.0;
2;26.3529257502696;-70.52704653357364;30.0;2.0;0.0;
2;55.029913832633596;213.99977627814144;24.0;2.0;0.0;
2;91.84599516675465;21.994061812316026;49.0;4.0;0.0;
2;60.41865462475567;238.22447817628301;19.0;2.0;0.0;
2;266.15948973265904;165.62959613397254;48.0;3.0;0.0;
2;54.83703549938821;56.79075949187319;15.0;3.0;0.0;
2;70.76465143068737;222.57286805304744;45.0;4.0;0.0;
2;200.9861893297998;219.23463151150116;40.0;3.0;0.0;
2;253.48502844801334;170.33966059455042;25.0;4.0;0.0;
2;205.1538583658168;238.36641165784198;9.0;4.0;0.0;
2;247.70217744993477;185.52172817169895;48.0;4.0;0.0;
2;69.64431103161806;-3.9681172113904655;1.0;2.0;0.0;
2;295.2238520948192;183.9874330780293;27.0;2.0;0.0;
2;76.55054007188127;-77.05115783783921;10.0;2.0;0.0;
2;220.92759019679625;79.00131122472757;1.0;4.0;0.0;
2;42.06157457137556;220.69501015613736;27.0;4.0;0.0;
2;304.16753972651236;52.1986952227213;41.0;3.0;0.0;
2;279.35802086448973;106.96769435141488;37.0;3.0;0.0;
2;3.4078252992359124;-90.57942690197535;22.0;3.0;1.0;
2;245.10903044960963;5.65133260282021;7.0;4.0;1.0;
2;47.376596851426;199.96422371727255;34.0;2.0;1.0;
2;131.67635153977636;120.50068190374836;42.0;2.0;1.0;
2;225.17808822418377;38.782816713483165;26.142662464990853;2.0;1.0;
2;120.28932388962932;-68.47106445275442;47.0;3.0;1.0;
2;228.1017455569924;11.629785733088575;12.0;2.0;1.0;
2;76.36298153146618;136.85101325783143;5.0;4.0;1.0;
2;236.00111447718035;188.73269377337755;14.0;4.0;1.0;
2;58.451171511496824;-34.62373649172115;4.0;4.0;1.0;
2;119.57839344997898;151.12691540695428;30.04907796176552;2.0;2.0;
2;16.83972257949125;89.80765027028392;6.195611771418868;2.0;2.0;
2;131.5539866834108;-42.034065986382295;18.347343767033767;2.0;2.0;
2;66.75277710782193;89.42682253119389;24.099941139013733;3.0;2.0;
2;88.00801584104013;237.0620488178183;24.000979165085234;4.0;2.0;
2;285.4675570501474;-33.88466410503638;26.361619878342353;2.0;2.0;
2;107.75377745576968;249.09404681140762;2.449787977454295;2.0;2.0;
2;202.29857479969257;4.692235037092812;37.147545979506546;4.0;2.0;
2;162.149186295944;-79.65411688724949;45.035797065441095;4.0;2.0;
2;8.788743130735217;-90.1713271484286;5.816458589866352;3.0;2.0;
2;133.52087232663973;-91.79237606548404;34.49329676484517;3.0;2.0;
2;267.2963821158979;-13.027097971685002;9.6115886796591;3.0;2.0;
2;60.43175593738761;7.682546383133233;28.606747946159267;2.0;2.0;
2;232.5897887278368;-64.75575030852616;29.80003369712202;2.0;2.0;
2;304.6132167695882;243.03981389147162;0.0;3.0;2.0;
2;219.41684529467372;40.64797658915618;20.646675812095495;4.0;2.0;
2;66.64123860922939;-30.513311127053356;0.0;4.0;2.0;
2;12.731337999796807;103.83247721327531;25.146106326532802;3.0;2.0;
2;275.9068225647952;223.2787344867688;23.13695988708015;4.0;2.0;
2;257.8064807900921;247.50201143712945;25.68917417300572;4.0;2.0;
2;57.53925334883968;-57.74976032029225;32.53504042067726;2.0;6.0;
2;222.20972246060933;91.16776967662045;4.864377535699097;2.0;4.0;
2;88.78217776938811;132.76454253401062;38.17441578699177;3.0;3.0;
2;-1.3730868281528505;7.856397121971741;9.106231775431178;3.0;7.0;
2;238.25596979461596;154.98140445569942;2.907718652053563;4.0;6.0;
2;157.91866050457946;242.3703693090335;40.1034375624626;4.0;3.0;
2;89.7681400467493;-71.2190946647157;7.511802237473505;4.0;6.0;
2;78.2282818824248;11.21079903496576;9.549210632637905;3.0;3.0;
2;199.2293415342839;-46.78674419994634;8.537797995268068;3.0;4.0;
2;213.19599123129984;188.5171239229934;27.71162022697702;3.0;5.0;
2;230.4242301816002;57.66509818642669;41.62649125800432;4.0;4.0;
2;101.97053043242136;160.70784309497535;21.275843678029617;3.0;7.0;
2;182.11015630136023;207.85269508719193;37.19423792332728;2.0;5.0;
2;305.1780610038144;53.19169819150267;7.835116766898873;4.0;3.0;
2;161.60382464262955;139.4202879761981;47.63103966875052;2.0;5.0;
2;56.55904598962756;227.10100643567756;19.05183233250108;2.0;7.0;
2;90.5641155996324;37.307881922514014;29.595999121434595;3.0;3.0;
2;99.14254858384774;58.330493813707534;40.032653121499905;3.0;4.0;
2;102.9876326942258;64.97132684211743;19.00024378991715;3.0;5.0;
2;292.22819236704265;-17.229656279512817;21.483020054451003;4.0;4.0;
2;-5.526013493412615;-19.901079169083133;27.397592499097044;2.0;6.0;
2;143.7676671871762;-2.220190972791471;11.507083256117177;4.0;3.0;
2;105.688368205741;74.27749278612833;23.161286060663514;2.0;6.0;
2;79.23412394533739;-19.775656350280514;3.4896291597250926;2.0;4.0;
2;29.906335524103326;20.250518530139168;36.34436160946342;3.0;3.0;
2;257.2951327975255;23.610987535748357;22.029383121626488;3.0;7.0;
2;85.31659898541835;165.60366674563852;31.547592666266592;3.0;7.0;
2;299.1577817518561;-12.378872987689675;20.530496900133762;3.0;5.0;
2;157.35206915269134;172.4960734459848;21.981061798401264;4.0;5.0;
2;173.60454462032544;-6.598384833193762;31.70771492068729;2.0;3.0;
2;247.13092710330392;-22.853557396745316;45.61061824624372;3.0;4.0;
2;183.22438076578413;75.2017544350021;8.594133406795134;4.0;6.0;
2;306.68007227491785;244.7120370763468;39.503738740052896;2.0;5.0;
2;98.62433373073625;145.81205802066472;33.10926331683429;2.0;4.0;
2;243.38456924797265;-52.09910921749281;12.572984293700145;2.0;7.0;
2;228.23530288558186;97.22707698067944;21.478480785815307;2.0;7.0;
2;151.10888535427165;200.56927859599864;3.6843937946591945;2.0;6.0;
2;109.78341561907138;12.816321205558307;6.704640480034534;3.0;7.0;
2;46.21506453463583;26.408863430267026;17.195738798725507;4.0;5.0;
2;180.75939983816653;-68.55782290442059;27.094496085170775;3.0;4.0;
3;268.87052322016217;113.87092133698549;47.0;4.0;0.0;
3;266.3385802117954;39.61549838896707;12.0;3.0;0.0;
3;183.65966995582593;170.49909896517295;11.0;4.0;0.0;
3;-5.4931085546674625;32.043133235560205;23.0;3.0;0.0;
3;103.99706736976479;-55.13261666973306;9.0;4.0;0.0;
3;295.9729403227965;210.4020271596434;19.0;4.0;0.0;
3;197.45341446845634;70.41415570419646;35.0;4.0;0.0;
3;172.84872244023757;61.909066031443686;44.0;4.0;0.0;
3;84.99370238265931;-6.230419214105951;15.0;4.0;0.0;
3;140.98037872282282;-85.17858679893787;36.0;4.0;0.0;
3;212.81330595027947;237.11234811113945;36.0;4.0;0.0;
3;185.8986816481672;-52.862231873075174;21.0;4.0;0.0;
3;27.029388625404398;-69.79056980036046;30.0;2.0;0.0;
3;55.044870748950395;214.99966441721216;24.0;2.0;0.0;
3;91.76899275013197;22.99109271847404;49.0;4.0;0.0;
3;59.6279819371335;238.83671726442452;19.0;2.0;0.0;
3;266.73923459898856;166.4443942009588;48.0;3.0;0.0;
3;55.75555324908231;57.18613923780978;15.0;3.0;0.0;
3;70.14697714603105;223.35930207957117;45.0;4.0;0.0;
3;201.9792839946997;219.35194726725175;40.0;3.0;0.0;
3;254.22754267202;171.00949089182564;25.0;4.0;0.0;
3;205.7307875487252;237.54961748676297;9.0;4.0;0.0;
3;247.05326617490215;186.28259225754843;48.0;4.0;0.0;
3;69.46646654742709;-4.952175817085698;1.0;2.0;0.0;
3;295.33577814222883;184.98114961704397;27.0;2.0;0.0;
3;76.32581010782191;-76.07673675675882;10.0;2.0;0.0;
3;220.89138529519437;78.00196683709136;1.0;4.0;0.0;
3;42.59236185706334;221.54251523420604;27.0;4.0;0.0;
3;303.25130958976854;51.79804283408195;41.0;3.0;0.0;
3;279.5370312967346;107.95154152712232;37.0;3.0;0.0;
3;4.111737948853869;-89.86914035296303;22.0;3.0;1.0;
3;244.16354567441445;5.976998904230315;7.0;4.0;1.0;
3;47.564895277139;200.94633557590882;34.0;2.0;1.0;
3;131.01452730966454;119.75102285562254;42.0;2.0;1.0;
3;224.91379788462322;37.818373549572;26.142662464990853;2.0;1.0;
3;120.93398583444397;-67.70659667913162;47.0;3.0;1.0;
3;227.1526183354886;11.944678599632862;12.0;2.0;1.0;
3;75.54447229719926;136.27651988674714;5.0;4.0;1.0;
3;235.50167171577053;189.59904066006632;14.0;4.0;1.0;
3;59.176757267245236;-33.93560473758172;4.0;4.0;1.0;
3;119.35776064927646;151.19333207360054;28.075984958170405;2.0;2.0;
3;17.33326029301765;89.6945988314873;4.333266192481311;2.0;2.0;
3;131.31920743186504;-42.578393317656584;16.54199510994703;2.0;2.0;
3;66.62240319199576;89.1245552516017;22.155675745302787;3.0;2.0;
3;88.012269261106;237.0949735833482;22.001530382889495;4.0;2.0;
3;284.697218410044;-33.32399962048417;25.057919836647503;2.0;2.0;
3;107.62766650791227;248.11785040365547;1.273332310720994;2.0;2.0;
3;202.45293264003334;5.050108191303651;35.22662227874707;4.0;2.0;
3;162.2261471063592;-79.47568598984182;43.054859020246326;4.0;2.0;
3;9.183732929336664;-89.2555573709133;4.743323279719013;3.0;2.0;
3;133.78750706724136;-91.17419291760737;32.753867585825574;3.0;2.0;
3;266.4404899593673;-12.53831511557731;8.442651010785184;3.0;2.0;
3;60.14074661121958;7.007851626905675;26.928440819554904;2.0;2.0;
3;231.87257561427586;-65.14011401526439;28.218767931160652;2.0;2.0;
3;304.4196297954541;242.05873077397055;0.0;3.0;2.0;
3;219.1162136550884;39.95097284204193;18.99567166941364;4.0;2.0;
3;67.03728901996463;-29.59508235808756;0.0;4.0;2.0;
3;13.115220490494952;103.74454377533768;23.226920848064037;3.0;2.0;
3;275.85769115153664;222.89841929648856;21.213408881302282;4.0;2.0;
3;257.70742999893656;246.73528159999898;24.054891666841996;4.0;2.0;
3;57.80888002325952;-57.12464048043838;31.802560631015893;2.0;6.0;
3;221.814583690914;90.25165451493068;4.796566303548645;2.0;4.0;
3;89.17326665408217;132.64681380101592;37.26162368048766;3.0;3.0;
3;-1.0596302422292758;7.784595682957611;8.159347663146768;3.0;7.0;
3;238.38395469192395;155.97210668354913;2.8615779780803448;4.0;6.0;
3;157.8779907568692;242.05555396355024;39.1551563436939;4.0;3.0;
3;90.15221007012394;-70.32864199707355;7.267703356210258;4.0;6.0;
3;77.8424228236372;10.31619855244864;9.323815948956858;3.0;3.0;
3;198.84401230142583;-47.68011629991951;8.306696992902102;3.0;4.0;
3;213.29398684694976;189.2756858844901;27.067430340465528;3.0;5.0;
3;230.1363452724003;56.997647279640034;40.93973688700648;4.0;4.0;
3;102.45579564863203;160.56176464246303;20.413765517044425;3.0;7.0;
3;182.16523445204035;208.2790426307879;36.29135688499092;2.0;5.0;
3;304.26709150572157;52.787547287254;7.752675150348309;4.0;3.0;
3;160.90573696394432;139.63043196429714;46.946559503125776;2.0;5.0;
3;56.338568984441345;227.15150965351634;18.077748498751617;2.0;7.0;
3;90.8461733994486;37.96182288377102;28.893998682151892;3.0;3.0;
3;99.21382287577161;58.4957407205613;39.04897968224986;3.0;4.0;
3;102.98144904133869;64.95699026317615;18.000365684875725;3.0;5.0;
3;291.342288550564;-16.844484419269225;21.224530081676505;4.0;4.0;
3;-5.289020240118922;-19.351618753624695;26.596388748645566;2.0;6.0;
3;144.15150078076428;-1.3302864591872066;11.260624884175765;4.0;3.0;
3;105.5325523086115;73.9162391791925;22.24192909099527;2.0;6.0;
3;78.85118591800608;-20.66348452542077;3.234443739587639;2.0;4.0;
3;29.35950328615499;20.37577779520875;35.51654241419513;3.0;3.0;
3;256.4426991962883;23.416481303622536;21.54407468243973;3.0;7.0;
3;85.97489847812753;165.40550011845778;30.821388999399886;3.0;7.0;
3;298.2366726277841;-12.068309481534513;20.295745350200644;3.0;5.0;
3;156.528103729037;172.7441101689772;21.471592697601896;4.0;5.0;
3;173.90681693048816;-5.897577249790643;31.061572381030935;2.0;3.0;
3;246.69639065495588;-22.280336095117974;44.915927369365576;3.0;4.0;
3;182.8365711486762;74.30263165250315;8.3912001101927;4.0;6.0;
3;306.52010841237677;244.0680556145202;38.75560811007934;2.0;5.0;
3;98.93650059610438;145.71808703099708;32.16389497525143;2.0;4.0;
3;242.57685387195897;-52.648663826239215;12.359476440550216;2.0;7.0;
3;227.8529543283728;96.34061547101916;21.21772117872296;2.0;7.0;
3;150.16332803140747;200.85391789399796;3.5265906919887917;2.0;6.0;
3;110.17512342860707;13.72448180833746;6.556960720051801;3.0;7.0;
3;45.32259680195374;26.61329514540054;16.79360819808826;4.0;5.0;
3;180.6390997572498;-68.83673435663088;26.141744127756162;3.0;4.0;
4;269.1606976268829;114.82789511598065;47.0;4.0;0.0;
4;265.45144028239383;39.15399785195609;12.0;3.0;0.0;
4;184.21289327443458;171.33213195356393;11.0;4.0;0.0;
4;-5.324144739556617;31.05751098074694;23.0;3.0;0.0;
4;104.99608982635306;-55.17682222631075;9.0;4.0;0.0;
4;296.9639204303953;210.53603621285788;19.0;4.0;0.0;
4;196.60455262460846;69.88554093892861;35.0;4.0;0.0;
4;172.13162992031675;61.212088041924915;44.0;4.0;0.0;
4;84.32493651021241;-6.9738922854746015;15.0;4.0;0.0;
4;140.64050496376376;-84.23811573191716;36.0;4.0;0.0;
4;213.08440793370596;236.14979748151927;36.0;4.0;0.0;
4;186.19824219755628;-53.81630916410023;21.0;4.0;0.0;
4;27.705851500539197;-69.05409306714728;30.0;2.0;0.0;
4;55.0598276652672;215.99955255628288;24.0;2.0;0.0;
4;91.6919903335093;23.988123624632053;49.0;4.0;0.0;
4;58.83730924951133;239.44895635256603;19.0;2.0;0.0;
4;267.3189794653181;167.25919226794508;48.0;3.0;0.0;
4;56.674070998776415;57.58151898374638;15.0;3.0;0.0;
4;69.52930286137473;224.1457361060949;45.0;4.0;0.0;
4;202.9723786595996;219.46926302300233;40.0;3.0;0.0;
4;254.97005689602668;171.67932118910085;25.0;4.0;0.0;
4;206.3077167316336;236.73282331568396;9.0;4.0;0.0;
4;246.40435489986953;187.0434563433979;48.0;4.0;0.0;
4;69.28862206323612;-5.936234422780931;1.0;2.0;0.0;
4;295.44770418963844;185.97486615605862;27.0;2.0;0.0;
4;76.10108014376254;-75.10231567567843;10.0;2.0;0.0;
4;220.8551803935925;77.00262244945515;1.0;4.0;0.0;
4;43.12314914275112;222.39002031227471;27.0;4.0;0.0;
4;302.3350794530247;51.397390445442596;41.0;3.0;0.0;
4;279.71604172897946;108.93538870282975;37.0;3.0;0.0;
4;4.815650598471825;-89.1588538039507;22.0;3.0;1.0;
4;243.21806089921927;6.3026652056404195;7.0;4.0;1.0;
4;47.753193702852;201.9284474345451;34.0;2.0;1.0;
4;130.35270307955273;119.00136380749672;42.0;2.0;1.0;
4;224.64950754506268;36.85393038566084;26.142662464990853;2.0;1.0;
4;121.57864777925863;-66.94212890550884;47.0;3.0;1.0;
4;226.2034911139848;12.25957146617715;12.0;2.0;1.0;
4;74.72596306293235;135.70202651566285;5.0;4.0;1.0;
4;235.0022289543607;190.4653875467551;14.0;4.0;1.0;
4;59.90234302299365;-33.24747298344229;4.0;4.0;1.0;
4;119.12970792371537;151.26198234592238;26.104759395041892;2.0;2.0;
4;17.904186386797598;89.56382054529072;2.5227475712882774;2.0;2.0;
4;131.0755116241486;-43.143393366782114;14.753713879807952;2.0;2.0;
4;66.4868212343987;88.81021331268741;20.21609781973527;3.0;2.0;
4;88.01671577720215;237.12939306170293;20.00213280034069;4.0;2.0;
4;283.9241914174768;-32.76137851105304;23.7648554137215;2.0;2.0;
4;107.5001862007315;247.131054094189;0.17342327757343323;2.0;2.0;
4;202.6109826415421;5.416541489658317;33.3096997984468;4.0;2.0;
